1,1,369.0085248,604.3549695999999,14.990054399999998,16.9566208,1,1,1
2,1,364.7608704,605.3284352,14.869939200000001,16.6337536,1,1,1
3,1,360.01251840000003,606.1631488,15.0769152,17.5263744,1,1,1
4,1,355.18475520000004,607.5638784,14.6547456,16.5906432,1,1,1
5,1,349.92184319999996,608.3757568000001,14.764953600000002,16.8059904,1,1,1
6,1,345.0473088,609.2612096,14.821862399999999,16.6878208,1,1,1
7,1,340.0556928,610.2029824,14.389478400000002,16.4201472,1,1,1
8,1,334.7182848,611.3068544,14.6932224,16.4774912,1,1,1
9,1,329.5479552,612.0603136,14.9423616,16.5884928,1,1,1
10,1,324.4589568,612.9769472,14.941286400000001,16.3997696,1,1,1
11,1,319.6102272,613.750272,15.0894336,16.579584,1,1,1
12,1,314.2601856,614.2012927999999,15.5397888,17.2073984,1,1,1
13,1,309.38177279999996,614.7299328,15.5599104,17.1945984,1,1,1
14,1,304.6572672,615.3539072,15.4227456,17.4253056,1,1,1
15,1,299.93648640000004,615.8100479999999,15.282739200000002,17.815552,1,1,1
79,10,373.6259328,618.8234239999999,14.616422400000001,16.105984,1,1,1
80,10,369.5594496,620.1033216000001,14.1831168,16.4133888,1,1,1
81,10,364.40424959999996,621.6500224,15.111628799999998,16.2056192,1,1,1
82,10,360.01082879999996,622.968064,14.559590400000001,16.377344,1,1,1
83,10,355.6629888,624.6071295999999,14.1298944,16.1855488,1,1,1
84,10,350.86429439999995,625.9058176,14.0596992,16.0560128,1,1,1
85,10,346.0839168,627.3442816,13.8637824,15.9848448,1,1,1
86,10,341.2368768,628.3200512,14.073062400000001,16.0833536,1,1,1
87,10,336.28408320000005,629.1355648,14.5107456,16.2013184,1,1,1
88,10,331.9356672,630.3980032000001,14.086809599999999,15.8370816,1,1,1
89,10,327.4898304,631.4922495999999,14.206387200000002,15.6126208,1,1,1
90,10,322.52785919999997,632.1765376000001,14.7561216,15.6325888,1,1,1
91,10,317.9086848,632.7901696,14.5726464,15.9556608,1,1,1
92,10,313.6453248,633.5671295999999,14.293478400000001,16.0811008,1,1,1
93,10,308.9033856,634.036736,14.6903808,16.524288,1,1,1
94,10,304.3427712,634.50496,14.769177599999999,16.74496,1,1,1
117,23,375.9009024,653.5905792,14.8588032,17.5737856,1,1,1
118,23,371.3736192,654.3430655999999,14.789529599999998,17.3467648,1,1,1
119,23,366.289152,654.566144,15.214080000000001,17.531392,1,1,1
120,23,361.7229312,655.3397248,15.003033599999998,16.7727104,1,1,1
121,23,357.24652799999996,656.2158592000001,14.50176,16.2082816,1,1,1
122,23,352.4187648,656.6144512,14.4067584,16.0459776,1,1,1
123,23,347.289216,657.0050048,14.474495999999998,15.7584384,1,1,1
124,23,342.6713856,657.3009408,14.4665088,15.6355584,1,1,1
125,23,337.59724800000004,657.352704,14.666111999999998,16.00512,1,1,1
126,23,333.2170368,657.9737088,14.3841024,15.7584384,1,1,1
127,23,328.4157696,658.0311552,14.7522048,15.9712256,1,1,1
128,23,323.75354880000003,658.2428672,14.6763264,15.7014016,1,1,1
129,23,319.5578496,658.8082176,14.3586048,15.6459008,1,1,1
130,23,315.0120192,658.9608959999999,14.983833599999999,16.090112,1,1,1
131,23,310.7211264,659.0825984,14.9578752,16.4037632,1,1,1
132,23,306.7888128,659.0941696,15.021158400000001,16.8823808,1,1,1
133,23,302.4895488,659.4498560000001,15.1102464,16.627712,1,1,1
289,134,373.004544,569.8570751999999,14.636543999999999,18.2127616,1,1,1
290,134,368.009472,570.9759488000001,14.79168,18.2339584,1,1,1
291,134,363.3984384,572.201728,14.398387200000002,17.84064,1,1,1
292,134,358.53696,573.3250048,14.556671999999999,17.7731584,1,1,1
293,134,353.5170048,574.4733184,14.8952064,18.0283392,1,1,1
294,134,348.9851136,575.6283904000001,14.538700799999999,17.8235392,1,1,1
295,134,344.6922624,576.3563008,14.9221632,18.4321024,1,1,1
296,134,339.86016,577.6519168,14.613119999999999,17.9339264,1,1,1
297,134,334.8538752,578.65984,14.9903616,17.818624,1,1,1
298,134,330.1007616,579.5339263999999,15.3451008,18.2085632,1,1,1
299,134,325.97656320000004,580.3228672,14.8766976,18.2731776,1,1,1
300,134,321.1871232,581.3139456,15.190425600000001,18.9820928,1,1,1
301,134,316.3531008,582.5647104,15.330662399999998,18.7579392,1,1,1
302,134,311.65574399999997,583.914752,15.192960000000001,18.433536,1,1,1
303,134,306.94168320000006,585.1685888,15.3451776,18.3568384,1,1,1
304,134,302.21168639999996,586.3805952,15.189811200000001,18.3556096,1,1,1
312,136,377.0246016,621.6356351999999,12.755788800000001,13.8341376,1,1,1
313,136,372.3310848,621.7324544,12.4091904,13.9763712,1,1,1
314,136,367.229568,621.982464,12.582144000000001,14.119424,1,1,1
315,136,362.12647680000003,622.22848,12.4418304,13.654016,1,1,1
316,136,357.5076096,622.3993856000001,12.460492799999999,13.6501248,1,1,1
317,136,352.5878016,622.631936,12.8398848,13.840384,1,1,1
318,136,347.3496192,622.7208704,12.5657856,13.9881472,1,1,1
319,136,342.46583039999996,623.2374784000001,12.223411200000001,13.6737792,1,1,1
320,136,336.9044736,623.4849792,12.4942848,13.8075136,1,1,1
321,136,331.9847808,623.6026368,12.709094399999998,13.9899904,1,1,1
322,136,326.2797312,623.6635648,12.8618496,14.0729344,1,1,1
323,136,321.2396544,623.6930048,12.845875199999998,14.2884864,1,1,1
324,136,316.09428479999997,624.1057792,12.9790464,14.2739456,1,1,1
325,136,310.9035264,624.5714432,12.898867199999998,14.1720576,1,1,1
326,136,305.7234048,625.3307904,12.823526400000002,13.8637312,1,1,1
340,161,377.159808,708.610048,12.576,13.654016,1,1,1
344,188,351.541632,505.2432896,13.02912,14.2363648,1,1,1
345,188,347.15354879999995,506.18086400000004,12.7582464,13.958656,1,1,1
346,188,342.08448,506.6311168,12.643583999999999,13.7237504,1,1,1
347,188,337.06602239999995,506.92515840000004,12.5889792,13.8913792,1,1,1
348,188,331.9302912,507.62798079999993,12.5815296,13.6899584,1,1,1
349,188,327.08267520000004,507.7805568,12.707481600000001,13.8169344,1,1,1
350,188,322.17957120000005,508.49643519999995,12.3945216,13.5443456,1,1,1
351,188,317.00962560000005,508.9783296,12.1759488,13.1970048,1,1,1
352,188,312.07088640000006,509.50041600000003,12.0817152,13.37344,1,1,1
353,188,307.18944000000005,510.13273599999997,12.006528000000001,13.196288,1,1,1
354,188,302.31421439999997,510.60776960000004,12.0294912,12.9302528,1,1,1
