1,4,369.81,603.35,14.680000000000007,17.100000000000023,1.0,1,1
2,4,364.83,604.4,14.600000000000023,17.0,1.0,1,1
3,4,359.85,605.45,14.519999999999982,16.899999999999977,1.0,1,1
4,4,354.86,606.5,14.449999999999989,16.789999999999964,1.0,1,1
5,4,349.88,607.55,14.370000000000005,16.690000000000055,1.0,1,1
6,4,344.9,608.6,14.29000000000002,16.590000000000032,1.0,1,1
7,4,339.92,609.65,14.20999999999998,16.49000000000001,1.0,1,1
8,4,334.93,610.7,14.139999999999986,16.389999999999986,1.0,1,1
9,4,329.95,611.74,14.060000000000002,16.299999999999955,1.0,1,1
10,4,324.97,612.79,13.979999999999961,16.200000000000045,1.0,1,1
11,4,320.22,613.53,14.029999999999973,16.360000000000014,1.0,1,1
12,4,315.46,614.26,14.100000000000023,16.539999999999964,1.0,1,1
13,4,310.71,615.0,14.150000000000034,16.700000000000045,1.0,1,1
14,4,305.96,615.73,14.210000000000036,16.870000000000005,1.0,1,1
15,4,301.21,616.46,14.270000000000039,17.039999999999964,1.0,1,1
79,10,373.75,619.4,15.550000000000011,15.470000000000027,1.0,1,1
80,10,371.1,620.75,13.199999999999989,14.049999999999955,1.0,1,1
81,10,366.5,622.23,13.199999999999989,14.129999999999995,1.0,1,1
82,10,361.9,623.72,13.200000000000045,14.199999999999932,1.0,1,1
83,10,357.3,625.2,13.199999999999989,14.279999999999973,1.0,1,1
84,10,352.4,626.35,13.550000000000011,14.42999999999995,1.0,1,1
85,10,347.5,627.5,13.899999999999977,14.590000000000032,1.0,1,1
86,10,342.6,628.65,14.25,14.740000000000009,1.0,1,1
87,10,337.7,629.8,14.600000000000023,14.8900000000001,1.0,1,1
88,10,333.05,630.55,14.5,14.990000000000009,1.0,1,1
89,10,328.4,631.3,14.390000000000043,15.090000000000032,1.0,1,1
90,10,323.75,632.05,14.29000000000002,15.190000000000055,1.0,1,1
91,10,319.1,632.8,14.189999999999998,15.290000000000077,1.0,1,1
92,10,314.45,633.55,14.079999999999984,15.3900000000001,1.0,1,1
93,10,309.8,634.3,13.979999999999961,15.490000000000009,1.0,1,1
94,10,304.3,635.4,15.699999999999989,14.200000000000045,1.0,1,1
118,16,371.28,653.74,18.220000000000027,19.789999999999964,1.0,1,1
119,16,366.67,654.08,17.99000000000001,19.479999999999905,1.0,1,1
120,16,362.05,654.43,17.769999999999982,19.170000000000073,1.0,1,1
121,16,357.43,654.77,17.560000000000002,18.860000000000014,1.0,1,1
122,16,352.82,655.11,17.329999999999984,18.549999999999955,1.0,1,1
123,16,348.2,655.45,17.120000000000005,18.25,1.0,1,1
124,16,343.58,655.79,16.900000000000034,17.940000000000055,1.0,1,1
125,16,338.97,656.13,16.66999999999996,17.639999999999986,1.0,1,1
126,16,334.35,656.48,16.45999999999998,17.319999999999936,1.0,1,1
127,16,329.73,656.82,16.24000000000001,17.00999999999999,1.0,1,1
128,16,325.12,657.16,16.019999999999982,16.710000000000036,1.0,1,1
129,16,320.5,657.5,15.800000000000011,16.399999999999977,1.0,1,1
130,16,316.91,656.81,14.389999999999986,17.690000000000055,1.0,1,1
131,16,312.7,657.5,13.600000000000023,16.100000000000023,1.0,1,1
132,16,307.6,657.5,14.0,16.350000000000023,1.0,1,1
133,16,302.5,657.5,14.399999999999977,16.600000000000023,1.0,1,1
289,37,375.7,570.6,14.5,15.699999999999932,1.0,1,1
290,37,370.7,571.58,14.600000000000023,15.919999999999959,1.0,1,1
291,37,365.7,572.57,14.699999999999989,16.129999999999995,1.0,1,1
292,37,360.7,573.55,14.800000000000011,16.350000000000023,1.0,1,1
293,37,355.7,574.53,14.900000000000034,16.57000000000005,1.0,1,1
294,37,350.7,575.52,15.0,16.779999999999973,1.0,1,1
295,37,345.7,576.5,15.100000000000025,17.0,1.0,1,1
296,37,340.87,577.74,14.990000000000009,16.700000000000045,1.0,1,1
297,37,336.04,578.99,14.870000000000005,16.399999999999977,1.0,1,1
298,37,331.21,580.23,14.760000000000048,16.100000000000023,1.0,1,1
299,37,326.37,581.47,14.659999999999968,15.799999999999955,1.0,1,1
300,37,321.54,582.71,14.549999999999955,15.5,1.0,1,1
301,37,316.71,583.96,14.430000000000007,15.199999999999932,1.0,1,1
302,37,311.88,585.2,14.319999999999993,14.899999999999977,1.0,1,1
303,37,307.2,586.4,14.180000000000007,15.009999999999991,1.0,1,1
304,37,302.53,587.6,14.03000000000003,15.120000000000005,1.0,1,1
313,40,373.4,620.8,12.900000000000034,14.900000000000091,1.0,1,1
314,40,368.28,620.93,12.990000000000009,14.900000000000091,1.0,1,1
315,40,363.17,621.07,13.060000000000002,14.899999999999977,1.0,1,1
316,40,358.05,621.2,13.149999999999977,14.899999999999977,1.0,1,1
317,40,352.93,621.33,13.240000000000009,14.899999999999977,1.0,1,1
318,40,347.82,621.47,13.310000000000002,14.899999999999977,1.0,1,1
319,40,342.7,621.6,13.400000000000034,14.899999999999977,1.0,1,1
320,40,337.44,621.2,13.810000000000002,15.259999999999991,1.0,1,1
321,40,332.18,620.8,14.21999999999997,15.620000000000003,1.0,1,1
322,40,326.09,620.09,15.920000000000016,17.789999999999964,1.0,1,1
323,40,320.0,619.38,17.629999999999995,19.960000000000036,1.0,1,1
324,40,313.91,618.67,19.329999999999984,22.129999999999995,1.0,1,1
325,40,309.22,620.31,17.45999999999998,20.280000000000086,1.0,1,1
326,40,304.53,621.94,15.590000000000032,18.43999999999994,1.0,1,1
343,49,356.7,502.8,12.5,16.400000000000034,1.0,1,1
344,49,351.33,502.99,13.340000000000032,16.58000000000004,1.0,1,1
345,49,345.97,503.17,14.159999999999968,16.759999999999934,1.0,1,1
346,49,340.6,503.36,15.0,16.93999999999994,1.0,1,1
347,49,335.71,504.0,14.819999999999993,16.850000000000023,1.0,1,1
348,49,330.81,504.64,14.660000000000025,16.75999999999999,1.0,1,1
349,49,325.91,505.28,14.489999999999952,16.670000000000073,1.0,1,1
350,49,321.01,505.92,14.319999999999993,16.579999999999984,1.0,1,1
351,49,316.12,506.56,14.149999999999977,16.489999999999952,1.0,1,1
352,49,311.22,507.20000000000005,13.979999999999961,16.399999999999977,1.0,1,1
353,49,306.32,507.5,14.449999999999989,16.82000000000005,1.0,1,1
354,49,301.42,507.79999999999995,14.919999999999959,17.24000000000001,1.0,1,1
